   Data;Vazão
09/02/2017;19167.45
10/02/2017;19588.02
11/02/2017;20435.91
12/02/2017;20673
13/02/2017;20578.08
14/02/2017;20152.29
15/02/2017;20057.97
16/02/2017;21772.3
17/02/2017;23569.87
18/02/2017;24308.57
19/02/2017;24903.58
20/02/2017;25152.55
21/02/2017;24853.86
22/02/2017;24308.57
23/02/2017;24358.02
24/02/2017;25402.13
25/02/2017;26608.57
26/02/2017;27777.62
27/02/2017;28649.65
28/02/2017;29476.44
01/03/2017;30256.83
02/03/2017;30675.09
03/03/2017;30884.76
04/03/2017;31305.15
05/03/2017;31779.77
06/03/2017;32256.16
07/03/2017;32256.16
08/03/2017;31938.37
09/03/2017;31305.15
10/03/2017;30413.51
11/03/2017;29736.01
12/03/2017;29684.05
13/03/2017;29892.02
14/03/2017;30100.35
15/03/2017;29944.07
16/03/2017;29320.97
17/03/2017;29114
18/03/2017;28701.15
19/03/2017;28855.8
20/03/2017;30100.35
21/03/2017;31094.78
22/03/2017;31305.15
23/03/2017;30779.88
24/03/2017;29684.05
25/03/2017;28649.65
26/03/2017;28033.4
27/03/2017;27777.62
28/03/2017;27471.45
29/03/2017;27267.8
30/03/2017;27216.95
31/03/2017;27420.5
01/04/2017;27624.43
02/04/2017;28033.4
03/04/2017;28495.27
04/04/2017;28649.65
05/04/2017;28701.15
06/04/2017;28701.15
07/04/2017;28701.15
08/04/2017;28495.27
09/04/2017;28649.65
10/04/2017;28959.01
11/04/2017;29114
12/04/2017;29114
13/04/2017;29269.2
14/04/2017;29580.2
15/04/2017;30413.51
16/04/2017;31147.34
17/04/2017;31252.52
18/04/2017;30570.39
19/04/2017;29580.2
20/04/2017;28649.65
21/04/2017;28033.4
22/04/2017;27624.43
23/04/2017;27267.8
24/04/2017;27369.58
25/04/2017;27828.73
26/04/2017;28443.86
27/04/2017;28701.15
28/04/2017;28752.68
29/04/2017;28649.65
30/04/2017;28495.27
01/05/2017;27879.86
02/05/2017;27726.53
03/05/2017;27420.5
04/05/2017;26709.73
05/05/2017;25953.36
06/05/2017;25302.23
07/05/2017;24655.23
08/05/2017;24111.03
09/05/2017;23913.89
10/05/2017;23668.04
11/05/2017;23569.87
12/05/2017;23471.81
13/05/2017;23373.84
14/05/2017;23618.94
15/05/2017;24111.03
16/05/2017;24308.57
17/05/2017;25152.55
18/05/2017;26406.53
19/05/2017;26457
20/05/2017;26003.61
21/05/2017;25702.44
22/05/2017;25402.13
23/05/2017;25352.17
24/05/2017;26104.2
25/05/2017;26810.98
26/05/2017;26104.2
27/05/2017;24953.33
28/05/2017;24259.15
29/05/2017;23766.3
30/05/2017;23373.84
31/05/2017;23129.38
01/06/2017;23275.98
02/06/2017;23618.94
03/06/2017;23668.04
04/06/2017;23227.09
05/06/2017;22593.82
06/06/2017;21964.92
07/06/2017;21388.34
08/06/2017;20815.59
09/06/2017;20057.97
10/06/2017;19494.36
11/06/2017;19074.29
12/06/2017;18888.32
13/06/2017;20530.66
14/06/2017;21868.56
15/06/2017;21964.92
16/06/2017;21292.61
17/06/2017;20388.57
18/06/2017;19775.67
19/06/2017;19494.36
20/06/2017;19120.85
21/06/2017;18563.97
22/06/2017;17827.88
23/06/2017;17417.1
24/06/2017;17553.76
25/06/2017;17553.76
26/06/2017;17099.25
27/06/2017;16423.08
28/06/2017;15709.37
29/06/2017;15091.4
30/06/2017;14479.65
01/07/2017;14089.72
02/07/2017;13831.25
03/07/2017;13960.33
04/07/2017;14436.19
05/07/2017;14959.79
06/07/2017;15091.4
07/07/2017;14741.06
08/07/2017;14132.92
09/07/2017;13488.47
10/07/2017;12851.57
11/07/2017;12264.11
12/07/2017;11766.06
13/07/2017;11314.07
14/07/2017;10988.12
15/07/2017;10704.87
16/07/2017;10463.56
17/07/2017;10263.51
18/07/2017;10064.42
19/07/2017;9708.53
20/07/2017;9394.87
21/07/2017;8967.8
22/07/2017;9045.08
23/07/2017;9512.19
24/07/2017;9629.87
25/07/2017;9394.87
26/07/2017;9006.42
27/07/2017;8583.88
28/07/2017;8166.45
29/07/2017;7828.79
30/07/2017;7494.71
31/07/2017;7200.82
01/08/2017;6946.08
02/08/2017;6693.63
03/08/2017;6479.11
04/08/2017;6301.68
05/08/2017;6125.48
06/08/2017;5950.53
07/08/2017;5742.26
08/08/2017;5570.12
09/08/2017;5399.29
10/08/2017;5331.33
11/08/2017;5433.35
12/08/2017;5501.63
13/08/2017;5331.33
14/08/2017;5095.17
15/08/2017;4828.56
16/08/2017;4663.75
17/08/2017;4598.23
18/08/2017;4795.48
19/08/2017;5229.79
20/08/2017;5399.29
21/08/2017;5331.33
22/08/2017;5915.69
23/08/2017;7127.8
24/08/2017;7717.03
25/08/2017;7642.74
26/08/2017;7310.69
27/08/2017;7018.63
28/08/2017;6729.55
29/08/2017;6479.11
30/08/2017;6231.05
31/08/2017;6020.36
01/09/2017;5776.84
02/09/2017;5604.44
03/09/2017;5570.12
04/09/2017;5535.85
05/09/2017;5297.43
06/09/2017;5095.17
07/09/2017;4861.69
08/09/2017;4663.75
09/09/2017;4435.43
10/09/2017;4242.02
11/09/2017;4050.77
12/09/2017;3955.98
13/09/2017;3861.74
14/09/2017;3768.07
15/09/2017;3768.07
16/09/2017;3987.52
17/09/2017;5570.12
18/09/2017;6693.63
19/09/2017;6765.52
20/09/2017;6479.11
21/09/2017;6160.62
22/09/2017;5915.69
23/09/2017;5776.84
24/09/2017;5673.25
25/09/2017;5467.46
26/09/2017;5162.37
27/09/2017;4828.56
28/09/2017;4532.94
29/09/2017;4274.11
30/09/2017;4210
01/10/2017;4306.25
02/10/2017;4242.02
03/10/2017;4210
04/10/2017;4467.88
05/10/2017;4729.5
06/10/2017;4795.48
07/10/2017;4729.5
08/10/2017;4565.55
09/10/2017;4370.73
10/10/2017;4146.12
11/10/2017;3861.74
12/10/2017;3613.24
13/10/2017;3399.22
14/10/2017;3308.49
15/10/2017;3128.9
16/10/2017;3010.56
17/10/2017;3010.56
18/10/2017;2951.82
19/10/2017;2893.37
20/10/2017;2951.82
21/10/2017;3551.76
22/10/2017;4242.02
23/10/2017;4598.23
24/10/2017;4598.23
25/10/2017;4467.88
26/10/2017;4435.43
27/10/2017;4500.38
28/10/2017;4696.6
29/10/2017;5028.18
30/10/2017;5263.58
31/10/2017;5365.28
01/11/2017;5263.58
02/11/2017;5570.12
03/11/2017;7091.36
04/11/2017;7494.71
05/11/2017;7274.02
06/11/2017;7642.74
07/11/2017;8241.96
08/11/2017;8469.52
09/11/2017;8204.18
10/11/2017;7978.42
11/11/2017;7940.95
12/11/2017;8241.96
13/11/2017;8890.68
14/11/2017;9747.91
15/11/2017;10303.44
16/11/2017;10503.68
17/11/2017;10785.61
18/11/2017;11232.36
19/11/2017;11191.56
20/11/2017;10826.04
21/11/2017;10303.44
22/11/2017;9866.31
23/11/2017;9669.18
24/11/2017;10104.16
25/11/2017;10785.61
26/11/2017;11354.97
27/11/2017;12055.97
28/11/2017;12473.14
29/11/2017;12347.62
30/11/2017;11931.51
01/12/2017;11518.97
02/12/2017;11354.97
03/12/2017;11724.79
04/12/2017;12556.99
05/12/2017;13917.27
06/12/2017;15355.49
07/12/2017;15976.09
08/12/2017;15887.06
09/12/2017;16333.44
10/12/2017;17462.62
11/12/2017;18241.02
12/12/2017;17690.69
13/12/2017;17235.29
14/12/2017;17371.6
15/12/2017;17280.7
16/12/2017;17280.7
17/12/2017;17144.57
18/12/2017;16918.28
19/12/2017;16647.72
20/12/2017;16020.65
21/12/2017;15753.75
22/12/2017;15487.96
23/12/2017;15887.06
24/12/2017;16199.2
25/12/2017;16602.73
26/12/2017;16918.28
27/12/2017;18841.9
28/12/2017;22885.56
29/12/2017;25302.23
30/12/2017;25652.32
31/12/2017;25802.73
01/01/2018;25552.17
02/01/2018;25152.55
03/01/2018;24506.51
04/01/2018;23717.16
05/01/2018;23275.98
06/01/2018;23178.22
07/01/2018;24358.02
08/01/2018;26709.73
09/01/2018;28135.88
10/01/2018;28752.68
11/01/2018;28907.39
12/01/2018;28598.17
13/01/2018;27879.86
14/01/2018;27573.41
15/01/2018;27675.47
16/01/2018;28238.45
17/01/2018;29269.2
18/01/2018;30832.31
19/01/2018;31621.37
20/01/2018;31938.37
21/01/2018;32309.2
22/01/2018;32521.57
23/01/2018;32627.89
24/01/2018;32840.78
25/01/2018;32734.29
26/01/2018;32044.21
27/01/2018;30989.72
28/01/2018;29839.99
29/01/2018;29010.65
30/01/2018;28341.11
31/01/2018;27982.2
01/02/2018;29217.44
02/02/2018;30675.09
03/02/2018;31357.8
04/02/2018;31674.15
05/02/2018;31938.37
06/02/2018;32734.29
07/02/2018;33535.05
08/02/2018;34017.79
09/02/2018;34179.09
10/02/2018;33749.39
11/02/2018;33481.52
12/02/2018;33695.77
13/02/2018;33964.07
14/02/2018;34826.16
15/02/2018;34934.29
16/02/2018;34826.16
17/02/2018;35205
18/02/2018;35693.57
19/02/2018;36238.38
20/02/2018;36566.25
21/02/2018;36675.7
22/02/2018;36785.23
23/02/2018;36785.23
24/02/2018;36566.25
25/02/2018;36675.7
26/02/2018;36730.46
27/02/2018;36238.38
28/02/2018;35911.25
01/03/2018;35530.53
02/03/2018;35205
03/03/2018;34934.29
04/03/2018;34934.29
05/03/2018;34826.16
06/03/2018;34502.25
07/03/2018;34017.79
08/03/2018;33695.77
09/03/2018;33588.6
10/03/2018;33964.07
11/03/2018;35042.52
12/03/2018;35693.57
13/03/2018;35856.8
14/03/2018;36074.72
15/03/2018;36020.21
16/03/2018;36020.21
17/03/2018;35639.2
18/03/2018;35259.2
19/03/2018;35530.53
20/03/2018;36620.96
21/03/2018;37389.11
22/03/2018;37995.41
23/03/2018;38050.65
24/03/2018;38271.8
25/03/2018;38437.87
26/03/2018;38826.07
27/03/2018;38937.16
28/03/2018;38992.73
29/03/2018;39048.32
30/03/2018;38826.07
31/03/2018;38161.18
01/04/2018;37554.22
02/04/2018;36456.88
03/04/2018;35476.22
04/04/2018;35096.66
05/04/2018;35259.2
06/04/2018;35965.72
07/04/2018;36949.68
08/04/2018;37334.11
09/04/2018;37114.32
10/04/2018;36675.7
11/04/2018;36020.21
12/04/2018;35367.67
13/04/2018;34556.18
14/04/2018;34179.09
15/04/2018;33695.77
16/04/2018;33107.38
17/04/2018;33000.68
18/04/2018;33321.04
19/04/2018;33321.04
20/04/2018;32947.36
21/04/2018;32309.2
22/04/2018;31515.87
23/04/2018;30937.23
24/04/2018;30465.78
25/04/2018;29996.14
26/04/2018;29580.2
27/04/2018;29062.31
28/04/2018;28701.15
29/04/2018;28495.27
30/04/2018;28443.86
01/05/2018;28495.27
02/05/2018;28546.71
03/05/2018;28289.77
04/05/2018;27982.2
05/05/2018;27828.73
06/05/2018;27624.43
07/05/2018;27318.68
08/05/2018;27115.32
09/05/2018;27267.8
10/05/2018;28033.4
11/05/2018;28855.8
12/05/2018;29320.97
13/05/2018;29114
14/05/2018;28495.27
15/05/2018;27726.53
16/05/2018;27013.78
17/05/2018;26810.98
18/05/2018;26810.98
19/05/2018;26507.5
20/05/2018;26053.89
21/05/2018;25752.57
22/05/2018;25552.17
23/05/2018;25252.31
24/05/2018;25252.31
25/05/2018;25202.42
26/05/2018;24804.17
27/05/2018;24209.75
28/05/2018;23520.83
29/05/2018;22983.01
30/05/2018;22496.78
31/05/2018;22061.39
01/06/2018;21628.12
02/06/2018;21196.99
03/06/2018;20910.78
04/06/2018;20720.5
05/06/2018;21724.22
06/06/2018;23520.83
07/06/2018;24704.85
08/06/2018;24804.17
09/06/2018;24111.03
10/06/2018;23275.98
11/06/2018;22399.84
12/06/2018;21580.11
13/06/2018;20815.59
14/06/2018;20152.29
15/06/2018;19494.36
16/06/2018;18934.77
17/06/2018;18471.56
18/06/2018;18057.11
19/06/2018;17553.76
20/06/2018;17144.57
21/06/2018;16737.78
22/06/2018;16378.24
23/06/2018;15976.09
24/06/2018;15532.18
25/06/2018;15091.4
26/06/2018;14784.74
27/06/2018;14176.14
28/06/2018;13788.28
29/06/2018;13403.11
30/06/2018;13063.02
01/07/2018;12936.05
02/07/2018;13917.27
03/07/2018;14436.19
04/07/2018;14089.72
05/07/2018;13488.47
06/07/2018;12851.57
07/07/2018;12431.26
08/07/2018;12640.98
09/07/2018;12640.98
10/07/2018;12097.53
11/07/2018;11436.9
12/07/2018;10826.04
13/07/2018;10303.44
14/07/2018;9866.31
15/07/2018;9551.38
16/07/2018;9355.84
17/07/2018;9161.31
18/07/2018;8929.22
19/07/2018;8583.88
20/07/2018;8241.96
21/07/2018;7903.52
22/07/2018;7642.74
23/07/2018;7384.16
24/07/2018;7091.36
25/07/2018;6873.71
26/07/2018;6693.63
27/07/2018;6765.52
28/07/2018;7274.02
29/07/2018;7679.86
30/07/2018;7679.86
31/07/2018;7420.96
01/08/2018;7054.97
02/08/2018;6693.63
03/08/2018;6407.99
04/08/2018;6090.39
05/08/2018;5742.26
06/08/2018;5570.12
07/08/2018;5570.12
08/08/2018;5604.44
09/08/2018;5846.16
10/08/2018;7310.69
11/08/2018;8091.11
12/08/2018;8241.96
13/08/2018;7940.95
14/08/2018;7531.65
15/08/2018;7274.02
16/08/2018;7054.97
17/08/2018;6909.87
18/08/2018;6693.63
19/08/2018;6514.75
20/08/2018;6372.51
21/08/2018;6301.68
22/08/2018;6266.34
23/08/2018;6337.07
24/08/2018;6301.68
25/08/2018;6231.05
26/08/2018;6337.07
27/08/2018;6586.15
28/08/2018;6693.63
29/08/2018;6621.93
30/08/2018;6372.51
31/08/2018;6160.62
01/09/2018;6125.48
02/09/2018;6195.81
03/09/2018;6160.62
04/09/2018;5915.69
05/09/2018;5604.44
06/09/2018;5297.43
07/09/2018;5061.65
08/09/2018;4994.77
09/09/2018;4994.77
10/09/2018;5061.65
11/09/2018;4994.77
12/09/2018;4828.56
13/09/2018;4565.55
14/09/2018;4306.25
15/09/2018;4082.5
16/09/2018;3893.09
17/09/2018;3705.95
18/09/2018;3582.47
19/09/2018;3368.91
20/09/2018;3188.49
21/09/2018;3099.21
22/09/2018;3099.21
23/09/2018;3308.49
24/09/2018;4306.25
25/09/2018;5095.17
26/09/2018;5263.58
27/09/2018;5162.37
28/09/2018;4928.12
29/09/2018;4729.5
30/09/2018;4598.23
01/10/2018;4435.43
02/10/2018;4114.28
03/10/2018;3861.74
04/10/2018;3674.98
05/10/2018;3582.47
06/10/2018;3521.12
07/10/2018;3460.03
08/10/2018;3521.12
09/10/2018;3644.08
10/10/2018;3674.98
11/10/2018;3768.07
12/10/2018;3987.52
13/10/2018;4500.38
14/10/2018;5399.29
15/10/2018;5915.69
16/10/2018;5811.48
17/10/2018;5742.26
18/10/2018;6125.48
19/10/2018;6693.63
20/10/2018;7091.36
21/10/2018;7127.8
22/10/2018;7054.97
23/10/2018;7018.63
24/10/2018;6946.08
25/10/2018;6982.33
26/10/2018;7091.36
27/10/2018;7274.02
28/10/2018;7457.81
29/10/2018;8393.5
30/10/2018;10423.47
31/10/2018;11642.36
01/11/2018;11972.96
02/11/2018;11807.37
03/11/2018;11314.07
04/11/2018;10745.22
05/11/2018;10303.44
06/11/2018;9945.44
07/11/2018;9826.8
08/11/2018;9826.8
09/11/2018;9985.06
10/11/2018;10183.76
11/11/2018;10543.84
12/11/2018;11273.19
13/11/2018;12389.42
14/11/2018;12936.05
15/11/2018;12851.57
16/11/2018;12305.85
17/11/2018;12055.97
18/11/2018;11972.96
19/11/2018;12014.45
20/11/2018;13147.84
21/11/2018;14566.66
22/11/2018;15223.31
23/11/2018;15842.59
24/11/2018;16963.47
25/11/2018;17417.1
26/11/2018;17599.37
27/11/2018;20105.11
28/11/2018;22061.39
29/11/2018;22303.01
30/11/2018;21628.12
01/12/2018;21820.42
02/12/2018;22545.29
03/12/2018;23275.98
04/12/2018;23717.16
05/12/2018;24754.49
06/12/2018;26053.89
07/12/2018;26608.57
08/12/2018;26457
09/12/2018;26053.89
10/12/2018;25252.31
11/12/2018;24358.02
12/12/2018;23766.3
13/12/2018;23227.09
14/12/2018;22496.78
15/12/2018;21724.22
16/12/2018;21006.07
17/12/2018;20815.59
18/12/2018;20910.78
19/12/2018;21724.22
20/12/2018;22399.84
21/12/2018;23963.14
22/12/2018;26104.2
23/12/2018;27471.45
24/12/2018;28084.63
25/12/2018;28289.77
26/12/2018;28341.11
27/12/2018;28649.65
28/12/2018;29269.2
29/12/2018;29580.2
30/12/2018;29269.2
31/12/2018;28341.11
01/01/2019;27777.62
02/01/2019;27624.43
03/01/2019;27879.86
04/01/2019;28392.47
05/01/2019;27982.2
06/01/2019;27115.32
07/01/2019;26810.98
08/01/2019;26709.73
09/01/2019;26963.04
10/01/2019;27216.95
11/01/2019;27369.58
12/01/2019;27471.45
13/01/2019;27982.2
14/01/2019;29165.71
15/01/2019;30152.48
16/01/2019;30832.31
17/01/2019;31252.52
18/01/2019;31252.52
19/01/2019;31042.24
20/01/2019;30937.23
21/01/2019;30779.88
22/01/2019;30518.08
23/01/2019;29892.02
24/01/2019;29892.02
25/01/2019;30675.09
26/01/2019;31305.15
27/01/2019;31568.61
28/01/2019;31252.52
29/01/2019;30989.72
30/01/2019;30622.73
31/01/2019;30727.48
01/02/2019;31357.8
02/02/2019;32097.17
03/02/2019;33107.38
04/02/2019;34125.3
05/02/2019;35150.82
06/02/2019;36292.98
07/02/2019;36949.68
08/02/2019;37334.11
09/02/2019;37664.4
10/02/2019;37995.41
11/02/2019;38050.65
12/02/2019;37499.16
13/02/2019;36894.85
14/02/2019;36402.22
15/02/2019;36020.21
16/02/2019;36566.25
17/02/2019;37059.42
18/02/2019;37444.12
19/02/2019;37829.81
20/02/2019;38271.8
21/02/2019;38770.55
22/02/2019;39270.9
23/02/2019;39549.56
24/02/2019;39716.98
25/02/2019;39605.35
26/02/2019;39270.9
27/02/2019;39048.32
28/02/2019;39270.9
01/03/2019;39884.59
02/03/2019;40388.45
03/03/2019;40781.43
04/03/2019;41231.69
05/03/2019;41739.7
06/03/2019;41909.38
07/03/2019;42022.6
08/03/2019;41909.38
09/03/2019;41513.73
10/03/2019;41119.01
11/03/2019;40893.88
12/03/2019;40556.75
13/03/2019;39940.5
14/03/2019;39493.79
15/03/2019;39159.57
16/03/2019;38992.73
17/03/2019;38937.16
18/03/2019;39103.94
19/03/2019;39270.9
20/03/2019;39048.32
21/03/2019;38548.69
22/03/2019;38050.65
23/03/2019;37774.66
24/03/2019;37940.19
25/03/2019;38161.18
26/03/2019;38382.5
27/03/2019;38493.27
28/03/2019;38548.69
29/03/2019;38604.12
30/03/2019;38604.12
31/03/2019;38659.58
01/04/2019;38881.6
02/04/2019;39159.57
03/04/2019;39159.57
04/04/2019;38659.58
05/04/2019;37884.99
06/04/2019;37224.17
07/04/2019;37114.32
08/04/2019;37609.3
09/04/2019;38327.14
10/04/2019;38770.55
11/04/2019;38715.05
12/04/2019;37719.52
13/04/2019;36347.59
14/04/2019;34988.39
15/04/2019;33803.03
16/04/2019;32734.29
17/04/2019;31991.28
18/04/2019;31252.52
19/04/2019;30518.08
20/04/2019;30100.35
21/04/2019;30204.64
22/04/2019;30413.51
23/04/2019;30152.48
24/04/2019;29787.99
25/04/2019;29684.05
26/04/2019;29217.44
27/04/2019;29424.6
28/04/2019;30256.83
29/04/2019;30779.88
30/04/2019;30832.31
01/05/2019;30779.88
02/05/2019;30989.72
03/05/2019;31357.8
04/05/2019;31515.87
05/05/2019;30727.48
06/05/2019;30048.23
07/05/2019;29528.31
08/05/2019;29320.97
09/05/2019;29632.11
10/05/2019;29944.07
11/05/2019;29684.05
12/05/2019;29010.65
13/05/2019;28392.47
14/05/2019;28135.88
15/05/2019;28907.39
16/05/2019;29839.99
17/05/2019;30675.09
18/05/2019;30937.23
19/05/2019;30361.26
20/05/2019;29320.97
21/05/2019;28187.15
22/05/2019;27216.95
23/05/2019;26406.53
24/05/2019;25702.44
25/05/2019;25152.55
26/05/2019;24704.85
27/05/2019;24506.51
28/05/2019;25252.31
29/05/2019;26356.08
30/05/2019;26608.57
31/05/2019;26154.53
01/06/2019;25302.23
02/06/2019;24506.51
03/06/2019;23864.67
04/06/2019;23324.9
05/06/2019;22983.01
06/06/2019;23373.84
07/06/2019;24061.71
08/06/2019;24358.02
09/06/2019;24506.51
10/06/2019;24209.75
11/06/2019;23471.81
12/06/2019;22642.38
13/06/2019;21868.56
14/06/2019;21244.79
15/06/2019;21101.48
16/06/2019;21149.22
17/06/2019;21244.79
18/06/2019;20246.72
19/06/2019;20578.08
20/06/2019;22109.66
21/06/2019;22109.66
22/06/2019;21436.24
23/06/2019;20530.66
24/06/2019;19541.18
25/06/2019;18795.51
26/06/2019;18425.39
27/06/2019;18011.21
28/06/2019;17280.7
29/06/2019;16423.08
30/06/2019;15709.37
01/07/2019;15091.4
02/07/2019;14523.14
03/07/2019;14219.4
04/07/2019;13960.33
05/07/2019;13659.59
06/07/2019;13275.32
07/07/2019;12893.79
08/07/2019;12851.57
09/07/2019;14610.21
10/07/2019;15135.34
11/07/2019;14566.66
12/07/2019;13788.28
13/07/2019;13063.02
14/07/2019;12389.42
15/07/2019;11807.37
16/07/2019;11273.19
17/07/2019;10785.61
18/07/2019;10343.41
19/07/2019;9985.06
20/07/2019;9629.87
21/07/2019;9629.87
22/07/2019;9866.31
23/07/2019;9905.85
24/07/2019;9590.6
25/07/2019;9161.31
26/07/2019;8736.95
27/07/2019;8431.49
28/07/2019;8166.45
29/07/2019;7940.95
30/07/2019;8053.5
31/07/2019;8431.49
01/08/2019;8736.95
02/08/2019;8890.68
03/08/2019;8813.73
04/08/2019;8698.62
05/08/2019;8507.6
06/08/2019;8279.78
07/08/2019;8053.5
08/08/2019;7828.79
09/08/2019;7605.67
10/08/2019;7494.71
11/08/2019;7457.81
12/08/2019;7347.4
13/08/2019;7127.8
14/08/2019;6801.54
15/08/2019;6479.11
16/08/2019;6266.34
17/08/2019;6020.36
18/08/2019;5811.48
19/08/2019;5604.44
20/08/2019;5467.46
21/08/2019;5399.29
22/08/2019;5467.46
23/08/2019;5501.63
24/08/2019;5365.28
25/08/2019;5095.17
26/08/2019;4861.69
27/08/2019;4828.56
28/08/2019;4828.56
29/08/2019;4828.56
30/08/2019;4795.48
31/08/2019;4532.94
01/09/2019;4274.11
02/09/2019;4082.5
03/09/2019;3955.98
04/09/2019;3893.09
05/09/2019;3830.46
06/09/2019;3736.98
07/09/2019;3613.24
08/09/2019;3460.03
09/09/2019;3338.67
10/09/2019;3218.39
11/09/2019;3188.49
12/09/2019;3218.39
13/09/2019;3278.39
14/09/2019;3188.49
15/09/2019;3099.21
16/09/2019;3069.59
17/09/2019;3099.21
18/09/2019;3188.49
19/09/2019;3248.35
20/09/2019;3399.22
21/09/2019;3861.74
22/09/2019;4178.03
23/09/2019;4178.03
24/09/2019;3987.52
25/09/2019;3674.98
26/09/2019;3368.91
27/09/2019;3248.35
28/09/2019;3099.21
29/09/2019;3040.04
30/09/2019;3010.56
01/10/2019;3010.56
02/10/2019;2981.16
03/10/2019;2951.82
04/10/2019;2951.82
05/10/2019;3128.9
06/10/2019;3248.35
07/10/2019;3218.39
08/10/2019;3158.66
09/10/2019;3338.67
10/10/2019;4894.88
11/10/2019;7164.29
12/10/2019;8204.18
13/10/2019;8317.64
14/10/2019;7791.49
15/10/2019;7054.97
16/10/2019;6550.43
17/10/2019;6160.62
18/10/2019;5811.48
19/10/2019;5535.85
20/10/2019;5331.33
21/10/2019;5196.06
22/10/2019;5263.58
23/10/2019;5776.84
24/10/2019;6586.15
25/10/2019;7274.02
26/10/2019;7642.74
27/10/2019;7754.24
28/10/2019;7568.64
29/10/2019;7347.4
30/10/2019;7091.36
31/10/2019;6837.6
01/11/2019;6586.15
02/11/2019;6372.51
03/11/2019;6160.62
04/11/2019;5985.42
05/11/2019;5811.48
06/11/2019;5638.82
07/11/2019;5467.46
08/11/2019;5263.58
09/11/2019;5229.79
10/11/2019;5365.28
11/11/2019;5673.25
12/11/2019;5915.69
13/11/2019;6514.75
14/11/2019;7091.36
15/11/2019;7754.24
16/11/2019;9394.87
17/11/2019;10223.61
18/11/2019;10745.22
19/11/2019;12222.41
20/11/2019;13275.32
21/11/2019;13275.32
22/11/2019;12473.14
23/11/2019;11642.36
24/11/2019;10988.12
25/11/2019;10503.68
26/11/2019;9985.06
27/11/2019;9590.6
28/11/2019;9316.85
29/11/2019;9277.9
30/11/2019;9277.9
01/12/2019;9473.04
02/12/2019;10704.87
03/12/2019;12180.75
04/12/2019;12725.12
05/12/2019;12347.62
06/12/2019;11972.96
07/12/2019;12431.26
08/12/2019;13531.2
09/12/2019;14089.72
10/12/2019;14392.77
11/12/2019;15753.75
12/12/2019;17965.33
13/12/2019;18888.32
14/12/2019;19447.58
15/12/2019;20152.29
16/12/2019;20625.53
17/12/2019;20673
18/12/2019;20388.57
19/12/2019;19869.66
20/12/2019;19775.67
21/12/2019;21532.13
22/12/2019;23373.84
23/12/2019;24209.75
24/12/2019;24456.99
25/12/2019;24903.58
26/12/2019;25452.12
27/12/2019;25852.92
28/12/2019;26003.61
29/12/2019;25752.57
30/12/2019;25602.24
31/12/2019;25852.92
